SiO2(	2	1	1	1	AaA0	1	SSSiSiO(2(O2(iO2(	0
concentratedbyrotaryevaporation	0	31	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	cccoconnoniontion	0
magnetic	0	8	0	0	aaaaaaaa	1	mmmamagcicticetic	0
8mm)	0	2	1	1	0aa	1	888m8mm)m)mm)8mm)	0
withaqueous	0	11	0	0	aaaaaaaaaaa	1	wwwiwitsusouseous	0
S11927	1	0	5	0	A00000	1	SSS1S117279271927	0
)a	0	1	0	1	a	0		0
toprovide(S)	1	9	0	1	aaaaaaaaaA	1	tttotop)S)(S)e(S)	0
ofanhydrousNa2SO4,	3	12	2	1	aaaaaaaaaaaAa0AA0	1	ooofofa,4,O4,SO4,	0
brownsolutionandstirringis	0	26	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	bbbrbrosisgisngis	0
S1028(S	2	0	4	1	A0000A	1	SSS1S10S(S8(S28(S	0
13841397diethylether	0	12	8	0	00000000aaaaaaaaaaaa	1	1113138rerherther	0
loadedcolumnistopped	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	llloloadedpedpped	0
then60mmHg	1	7	2	0	aaaa00aaAa	1	ttththegHgmHgmmHg	0
)areaddedtothe	0	13	0	1	aaaaaaaaaaaaa	1	)))a)arehetheothe	0
61Epoxides	1	7	2	0	00Aaaaaaaa	1	666161Esesdesides	0
chargedonto	0	11	0	0	aaaaaaaaaaa	1	ccchchaotontoonto	0
S119131926diethyl	1	7	9	0	A000000000aaaaaaa	1	SSS1S11lylhylthyl	0
oxideCLASSV89P0009S1	8	5	7	0	aaaaaAAAAAA00A0000A0	1	oooxoxi1S19S109S1	0
345	0	0	3	0	000	0		0
19601973diethyl	0	7	8	0	00000000aaaaaaa	1	1119196lylhylthyl	0
S113841397diethyl	1	7	9	0	A000000000aaaaaaa	1	SSS1S11lylhylthyl	0
(1.51g,	0	1	3	1	000a	1	(((1(1.,g,1g,51g,	0
under	0	5	0	0	aaaaa	1	uuunundrerdernder	0
V89P0009S113841397diethyl	3	7	15	0	A00A0000A000000000aaaaaaa	1	VVV8V89lylhylthyl	0
oxide(	0	5	0	1	aaaaa	1	oooxoxi(e(de(ide(	0
1934hexaneCLASSV89P0009S1	8	6	11	0	0000aaaaaaAAAAAA00A0000A0	1	11191931S19S109S1	0
(5.99mL,	1	1	3	1	000aA	1	(((5(5.,L,mL,9mL,	0
ischargedwith(	0	13	0	1	aaaaaaaaaaaaa	1	iiisisc(h(th(ith(	0
reactionis	0	10	0	0	aaaaaaaaaa	1	rrrereasisnisonis	0
CLASSV89P0009S1028	8	0	10	0	AAAAAA00A0000A0000	1	CCCLCLA8280281028	0
500rpmfor13-14	0	6	7	1	000aaaaaa0000	1	5550500414-143-14	0
75mmx300mm	0	5	5	0	00aaa000aa	1	777575mmmm0mm00mm	0
mL,55mmol,	1	5	2	1	aA00aaaa	1	mmmLmL,,l,ol,mol,	0
1934hexaneCLASSV89P0009	7	6	10	0	0000aaaaaaAAAAAA00A0000	1	11191939090090009	0
layerofsandand75	0	14	2	0	aaaaaaaaaaaaaa00	1	lllalay575d75nd75	0
mm)packed	0	8	0	1	aaaaaaaa	1	mmmmmm)dedkedcked	0
diethylether(250mL	1	13	3	1	aaaaaaaaaaaa000aA	1	dddidieLmL0mL50mL	0
addedtotheflask	0	15	0	0	aaaaaaaaaaaaaaa	1	aaadaddkskasklask	0
%yield)a	0	6	0	1	aaaaaa	1	%%%y%yia)ad)ald)a	0
